GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
ADAMTS15;-0.705952953;3.225079244;-9.199148558;7.14E-16;8.70E-15;25.40439909;11715345_s_at
ADAMTS16;-0.671728041;4.191707588;-3.442288584;0.000773982;0.00162482;-1.6394261;11731890_a_at
ADAMTS17;-1.979941001;4.080854594;-11.57574758;8.44E-22;2.58E-20;38.92910896;11734291_at
ADAMTS18;-0.243299384;2.840444692;-5.126259995;1.03E-06;3.44E-06;4.683613519;11752704_a_at
ADAMTS19;-0.074019275;3.064629988;-1.393678125;0.16576651;0.216392072;-6.362851971;11734114_at
ADAMTS2;1.269100863;4.627502215;8.309447298;1.04E-13;9.24E-13;20.48210069;11730504_at
ADAMTS20;-0.362938855;2.953929352;-5.09760839;1.17E-06;3.87E-06;4.561127627;11759463_at
ADAMTS3;0.739903625;3.57167432;5.304264315;4.66E-07;1.64E-06;5.454688231;11731358_at
ADAMTS4;1.629942417;8.651471754;6.410641883;2.39E-09;1.16E-08;10.59861982;11730923_x_at
ADAMTS5;1.724549321;6.311228912;7.907517457;9.41E-13;7.35E-12;18.30714786;11726855_at
ADAMTS6;1.417084342;5.366593455;6.068222164;1.29E-08;5.67E-08;8.946987298;11728612_at
ADAMTS7;-0.661052847;3.149200444;-9.621911699;6.46E-17;9.23E-16;27.78248291;11760813_a_at
ADAMTS8;0.306628616;3.823751604;1.496504247;0.136919405;0.18275904;-6.216103103;11731704_a_at
ADAMTS9;-0.345036803;7.703732528;-1.766399741;0.079649933;0.112369068;-5.783162591;11719753_a_at
ADAMTSL1;-0.671729464;3.215712544;-11.81688307;2.10E-22;7.02E-21;40.30976507;11752724_a_at
ADAMTSL2;-0.037819776;4.994634826;-0.225592508;0.821868718;0.855221418;-7.304602826;11730124_s_at
ADAMTSL3;-2.032348588;5.951963906;-6.579314031;1.02E-09;5.25E-09;11.42963535;11728117_a_at
ADAMTSL4;0.067222519;3.296929888;0.972735495;0.332471298;0.397892394;-6.857138212;11748060_a_at
ADAMTSL5;-0.516089236;3.442008348;-7.839622052;1.36E-12;1.04E-11;17.94338334;11745404_a_at
ADAP1;0.429943745;4.390933827;2.912473262;0.00421449;0.00774088;-3.206830903;11727926_a_at
ADAP2;0.878547162;5.748848331;5.144012249;9.54E-07;3.20E-06;4.759733654;11725174_a_at
ADAR;0.34438272;10.90667012;4.545648257;1.23E-05;3.46E-05;2.294693882;11741720_s_at
ADARB1;-0.662338159;4.370439969;-7.769585175;1.99E-12;1.48E-11;17.5693287;11718018_a_at
ADARB2;-0.756864386;3.1890521;-10.23732148;1.90E-18;3.44E-17;31.27436456;11737460_x_at
ADAT1;0.727112657;3.941314022;6.519616381;1.38E-09;6.97E-09;11.13425758;11751112_a_at
ADAT2;-0.493491609;4.550082613;-4.164829203;5.60E-05;0.000142209;0.841577188;11732564_at
ADAT3;-0.359682263;4.125292598;-3.961448101;0.000121513;0.000292605;0.105376854;11744023_at
ADC;-1.001181613;4.997079701;-10.65412703;1.73E-19;3.67E-18;33.65297462;11763469_x_at
ADCK1;-1.062643489;4.640305878;-11.24943716;5.56E-21;1.48E-19;37.06006086;11737703_a_at
ADCK2;-0.440406203;5.128244682;-5.31133428;4.51E-07;1.59E-06;5.48566723;11718906_a_at
ADCK4;-0.417848631;5.403110455;-4.372215222;2.48E-05;6.65E-05;1.621161275;11755559_a_at
ADCK5;0.154125988;4.452864294;1.352511771;0.178533622;0.230873566;-6.418761945;11728448_a_at
ADCY1;-2.023724472;4.574027573;-10.59090523;2.49E-19;5.15E-18;33.29168809;11722266_at
ADCY10;-0.118078981;2.884698949;-2.555001396;0.011757818;0.019873762;-4.13418683;11747226_a_at
ADCY2;0.495558789;5.228974461;2.82922342;0.005398355;0.009719046;-3.432422712;11720997_a_at
ADCY3;0.8129569;7.791343216;6.350776372;3.22E-09;1.54E-08;10.30636597;11716872_a_at
ADCY4;-0.160404912;5.670535726;-0.802791684;0.423544211;0.490333913;-7.007601521;11755003_a_at
ADCY5;-0.079340117;3.013783822;-1.385827089;0.168146227;0.219104737;-6.373640484;11740037_a_at
ADCY6;-0.221470334;5.908143066;-1.367753511;0.173722967;0.225419928;-6.398251305;11716725_a_at
ADCY7;1.849127685;7.886736609;10.51115712;3.94E-19;7.95E-18;32.83618373;11720747_a_at
ADCY8;-0.18425338;2.748736612;-3.393251672;0.000913125;0.001891911;-1.793805086;11733501_a_at
ADCY9;-0.976493742;7.31921205;-6.319469798;3.76E-09;1.78E-08;10.15410834;11721065_at
ADCYAP1;-0.557129105;3.791861894;-3.321663565;0.00115884;0.00236002;-2.01583887;11738170_a_at
ADCYAP1R1;-0.766411755;3.397883502;-8.609733453;1.96E-14;1.94E-13;22.12860238;11756052_a_at
ADD1;0.342663679;4.39928362;3.487675871;0.000663167;0.001408894;-1.494892655;11716517_x_at
ADD2;-2.08348294;3.814944883;-18.69734466;7.56E-39;1.10E-35;77.84915319;11748743_a_at
ADD3;-0.325603232;10.45308821;-3.001679348;0.003213999;0.006036378;-2.958735045;11717347_s_at
ADH1A;-1.214954361;5.301585669;-7.109283662;6.69E-11;4.06E-10;14.10820428;11728638_at
ADH1B;-1.52566241;7.920626159;-3.791622952;0.000227161;0.000522693;-0.487095481;11747167_x_at
ADH1C;-0.764406558;7.591001704;-1.50780863;0.134003059;0.179326769;-6.199353771;11730780_x_at
ADH4;0.302507544;3.344916964;0.885878319;0.377300775;0.443831458;-6.937594756;11754277_a_at
ADH5;0.28007779;8.862006856;2.869604333;0.004790615;0.008715118;-3.323718046;11716392_s_at
ADH6;0.46000682;3.373463845;3.436647291;0.000788911;0.001653981;-1.657280304;11735686_a_at
ADH7;-0.156340153;3.090800608;-0.976416257;0.330651664;0.395964187;-6.853564891;11755742_a_at
ADHFE1;-1.927681725;4.84411422;-9.904588862;1.28E-17;2.05E-16;29.38271439;11756439_a_at
ADI1;-0.059961412;10.00330692;-0.594892532;0.552937931;0.61478213;-7.152825207;11757564_x_at
ADIG;-0.128532134;2.781085902;-3.052614123;0.002745966;0.005214052;-2.814153988;11737230_at
ADIPOQ;-1.477991077;4.806924665;-4.476358536;1.63E-05;4.51E-05;2.023294918;11734559_x_at
ADIPOR1;-0.647947706;9.15713728;-7.478430615;9.51E-12;6.50E-11;16.02793944;11715646_a_at
ADIPOR2;-0.467749542;8.93488383;-4.946289914;2.27E-06;7.17E-06;3.921927107;11756164_s_at
ADK;0.502213005;4.487405375;3.204937717;0.001695766;0.003348545;-2.369262467;11741123_x_at
ADM;2.334035252;8.863763114;5.644712953;9.75E-08;3.77E-07;6.975881274;11756406_x_at
ADM2;-1.647598456;4.22725663;-18.93310608;2.27E-39;3.61E-36;79.04083455;11753644_a_at
ADNP;0.272748786;9.106158042;4.682940681;6.95E-06;2.04E-05;2.841342986;11715984_s_at
ADNP2;-0.38574663;7.185341154;-4.752660751;5.19E-06;1.55E-05;3.123383307;11719515_at
ADO;0.655657852;7.322607734;8.340885347;8.73E-14;7.84E-13;20.65366872;11719609_at
ADORA1;-0.518920921;3.599747401;-5.97492955;2.03E-08;8.65E-08;8.505706822;11747699_a_at
ADORA2A;-0.893105639;3.375625312;-11.05854619;1.67E-20;4.14E-19;35.96684659;11749942_a_at
ADORA2B;1.756500634;6.043715253;5.948361685;2.31E-08;9.77E-08;8.380750729;11741056_a_at
ADORA3;1.614377403;5.054369688;7.253607606;3.13E-11;2.00E-10;14.85386883;11726465_a_at
ADPGK;-0.077134479;8.566314668;-0.971562653;0.33305248;0.398472062;-6.858274024;11739113_a_at
ADPRH;-0.209745676;2.796778551;-4.559763549;1.16E-05;3.28E-05;2.350353872;11751283_a_at
ADPRHL1;-1.936299706;4.978616226;-14.65387716;2.01E-29;2.28E-27;56.34572472;11743885_s_at
ADPRHL2;0.343162634;7.847025587;3.987128732;0.000110362;0.000267428;0.196751444;11716942_a_at
ADRA1A;-0.711630081;3.345530631;-8.101986733;3.25E-13;2.69E-12;19.35503994;11762652_at
ADRA1B;-0.295966333;2.994334446;-6.342640265;3.35E-09;1.60E-08;10.2667582;11737368_at
ADRA1D;-0.397044596;3.080634292;-7.147890178;5.46E-11;3.36E-10;14.30703045;11740619_at
ADRA2A;-1.153292929;7.55616018;-3.790478458;0.000228106;0.000524819;-0.491018051;11722112_at
ADRA2B;-0.288033104;3.552061654;-3.120972847;0.002216473;0.004284758;-2.616805548;11737497_at
ADRA2C;-0.777599504;4.941355575;-3.732601385;0.000281072;0.000636978;-0.688140044;11756359_s_at
ADRB1;-0.05178046;2.873300363;-1.003858124;0.317291272;0.382095751;-6.826504977;11729004_at
ADRB2;-0.090731204;5.754790199;-0.394735819;0.693677585;0.743413073;-7.252005677;11728728_s_at
ADRB3;-0.313407467;3.002808109;-5.106933057;1.12E-06;3.73E-06;4.600940412;11732428_at
ADRBK1;-0.708187864;3.767261253;-8.844441595;5.28E-15;5.67E-14;23.42666971;11716023_s_at
ADRBK2;-1.011515096;6.851712226;-5.263477255;5.60E-07;1.94E-06;5.276490184;11721766_at
ADRM1;0.543897767;9.513408204;5.433426992;2.59E-07;9.42E-07;6.024808192;11716498_s_at
ADSL;-0.370121143;9.422649465;-4.608834323;9.47E-06;2.72E-05;2.544823237;11727680_a_at
ADSS;0.566514877;8.149184656;4.836602791;3.63E-06;1.11E-05;3.466844115;11747249_a_at
ADSSL1;-0.841793854;5.880703649;-4.083858879;7.65E-05;0.00019013;0.545059175;11754888_a_at
AEBP1;2.376032122;10.69253897;10.12583458;3.61E-18;6.22E-17;30.63970043;11717073_a_at
AEBP2;0.45142655;3.235860895;5.277883303;5.25E-07;1.83E-06;5.33932815;11740177_x_at
AEN;-0.873728059;6.618679921;-7.396901556;1.47E-11;9.78E-11;15.60047743;11754296_a_at
AES;-0.710192674;9.076253105;-8.416647003;5.74E-14;5.29E-13;21.06792693;11745774_x_at
AFAP1;1.874013052;8.651169699;14.2594918;1.83E-28;1.77E-26;54.15158522;11733383_a_at
AFAP1L1;1.168826601;4.68401287;6.53904884;1.25E-09;6.36E-09;11.23025789;11733205_a_at
AFAP1L2;0.687369619;4.827684618;3.423961283;0.000823477;0.001720533;-1.697341124;11749667_a_at
AFF1;-0.365407551;9.73463852;-3.569582999;0.000499967;0.001084764;-1.230099868;11757834_s_at
AFF2;0.061887983;2.975814307;1.307825809;0.193214894;0.247416463;-6.477606144;11733488_at
AFF3;1.30547516;4.882882919;4.474568373;1.64E-05;4.54E-05;2.016323538;11740528_a_at
AFF4;0.3862098;3.383459389;5.700620884;7.50E-08;2.95E-07;7.231253414;11720420_at
AFG3L2;-0.647101402;7.478482508;-5.663078912;8.94E-08;3.48E-07;7.059603968;11754692_a_at
AFM;-0.054520028;2.963592241;-1.083236244;0.280686462;0.34309288;-6.744078223;11730979_at
AFMID;-0.903999095;3.876550444;-8.058151338;4.14E-13;3.37E-12;19.11808286;11760772_at
AFP;-0.145106301;3.132028375;-2.334388721;0.021091122;0.033779995;-4.651656481;11718683_s_at
AFTPH;-0.454979584;7.84485232;-5.195847667;7.58E-07;2.58E-06;4.982995022;11726702_s_at
AG2;0.963005064;10.05351575;4.509134247;1.43E-05;3.98E-05;2.151293531;11719899_at
AGA;-1.409747771;9.007525068;-10.53577605;3.41E-19;6.94E-18;32.97677381;11723964_at
AGAP1;0.669377322;6.247279159;4.537430479;1.27E-05;3.57E-05;2.26234699;11740492_a_at
AGAP10;0.13035478;3.042688093;2.04307478;0.043043479;0.064541695;-5.268728353;11746150_s_at
AGAP11;-0.126607642;2.98368461;-1.659099502;0.099479764;0.137258894;-5.963513433;11762176_at
AGAP2;-0.250186224;2.97433909;-5.50724519;1.85E-07;6.86E-07;6.354528522;11737018_a_at
AGAP3;-0.762050241;5.64907003;-6.867269176;2.35E-10;1.33E-09;12.8729066;11741766_a_at
AGAP4;-1.201853253;5.437597475;-5.633156709;1.03E-07;3.97E-07;6.923285937;11754504_x_at
AGAP5;-1.043144615;5.48003281;-5.70878786;7.22E-08;2.84E-07;7.268684924;11737245_x_at
AGAP6;-0.977475102;7.048780138;-4.405868174;2.17E-05;5.87E-05;1.75034056;11731943_x_at
AGBL1;-0.806951136;3.623557663;-10.5091774;3.98E-19;8.03E-18;32.82487939;11741258_at
AGBL2;0.105360933;2.819687512;2.772715094;0.006367274;0.011310488;-3.582250557;11746998_a_at
AGBL3;-0.427502539;2.85038078;-6.182541304;7.39E-09;3.36E-08;9.492917384;11740768_at
AGBL4;-1.47932932;3.989135803;-14.82446915;7.74E-30;9.73E-28;57.29023052;11756008_a_at
AGBL5;-0.851550316;5.222490385;-7.996829558;5.79E-13;4.63E-12;18.78732594;11718449_a_at
AGER;-1.58928156;3.893445485;-17.05633424;4.01E-35;2.04E-32;69.35800087;11741862_x_at
AGFG1;0.901088881;8.226416198;7.919547111;8.82E-13;6.91E-12;18.37171483;11723606_a_at
AGFG2;-0.525875023;3.439030556;-7.013383347;1.10E-10;6.52E-10;13.61638409;11729903_x_at
AGGF1;0.727371954;4.210721906;5.824868754;4.17E-08;1.70E-07;7.804162337;11760672_at
AGK;0.460849906;3.871475497;5.016276636;1.67E-06;5.40E-06;4.215945358;11739124_a_at
AGL;0.263215669;4.277308412;2.355921424;0.019955068;0.032129266;-4.603032358;11720889_a_at
AGMAT;1.129326692;4.238526555;4.086302945;7.58E-05;0.000188563;0.553943745;11731675_x_at
AGPAT1;-0.653100595;4.455541565;-10.64868749;1.78E-19;3.78E-18;33.6218841;11751668_a_at
AGPAT2;-0.966081742;5.91954206;-6.537323776;1.27E-09;6.41E-09;11.22172987;11745598_x_at
AGPAT3;-1.157290756;4.641983566;-11.70377855;4.03E-22;1.29E-20;39.66227104;11746817_a_at
AGPAT4;0.799571449;3.569523544;6.845088076;2.64E-10;1.48E-09;12.76067862;11747893_a_at
AGPAT5;0.645840859;5.876862265;4.35276853;2.68E-05;7.15E-05;1.546850107;11730753_at
AGPAT6;0.329050297;4.41996559;2.631042503;0.009529624;0.016388752;-3.946016488;11717318_at
AGPAT9;1.162891803;6.584823385;4.371977973;2.48E-05;6.66E-05;1.620253192;11725496_a_at
AGPHD1;-1.289939314;4.602810912;-10.37837747;8.45E-19;1.62E-17;32.07839888;11729074_a_at
AGPS;0.984460804;6.471681886;7.913923551;9.09E-13;7.11E-12;18.34152712;11758491_s_at
AGR2;1.993630763;8.864233409;4.428784309;1.98E-05;5.38E-05;1.838725978;11746830_a_at
AGR3;1.314844268;8.36601204;2.599889693;0.010391844;0.01774468;-4.02370871;11723524_at
AGRN;-1.01668317;3.833365215;-11.03519372;1.91E-20;4.71E-19;35.83313921;11732451_a_at
AGRP;-0.117141942;2.925946623;-1.800184563;0.074124666;0.105305088;-5.724145714;11730571_at
AGT;1.79857654;7.309037863;4.553606601;1.19E-05;3.36E-05;2.326060136;11730726_s_at
AGTPBP1;-0.415440464;6.704885054;-4.1264277;6.50E-05;0.000163304;0.700390081;11750571_a_at
AGTR1;0.505786911;3.360449028;2.954252685;0.003714842;0.006888749;-3.091451041;11740227_s_at
AGTR2;-0.209230416;2.790164588;-4.396370692;2.25E-05;6.08E-05;1.713809272;11733390_a_at
AGTRAP;-0.395699543;6.458467072;-3.513791831;0.000606353;0.001296729;-1.411015743;11753685_a_at
AGXT;-0.381863664;3.032440844;-6.666926819;6.56E-10;3.46E-09;11.86556827;11731623_s_at
AGXT2;-0.184722107;3.370716015;-3.414514639;0.000850134;0.001771956;-1.727092021;11746944_a_at
AGXT2L1;0.069691928;2.99441926;1.10595115;0.27076756;0.332615147;-6.719357289;11746821_a_at
AGXT2L2;-0.88681801;5.594637165;-7.340132169;1.98E-11;1.30E-10;15.30396335;11723825_a_at
AHCTF1;-0.316148302;7.129601896;-3.267349426;0.001385121;0.002780715;-2.181627314;11730253_a_at
AHCY;-1.045681187;8.298767312;-8.840869217;5.38E-15;5.77E-14;23.40684533;11747783_x_at
AHCYL1;-0.506885503;9.537797968;-6.246337227;5.40E-09;2.50E-08;9.799998632;11743426_s_at
AHCYL2;0.375989352;4.998660428;1.452734641;0.148680306;0.196629237;-6.279805252;11721560_a_at
AHDC1;0.00886711;3.891146702;0.121752927;0.903280618;0.92219661;-7.322693054;11735080_at
AHI1;-0.99583613;5.748972341;-8.849080459;5.14E-15;5.53E-14;23.45241538;11732950_a_at
AHNAK;1.671104679;5.854162323;6.708865631;5.30E-10;2.83E-09;12.0752473;11725501_at
AHNAK2;4.795873841;7.557039818;14.89308346;5.28E-30;6.91E-28;57.66931523;11717131_a_at
AHR;1.737064179;9.458112903;12.66652684;1.58E-24;7.64E-23;45.16222019;11751921_s_at
AHRR;-0.958121387;3.962157413;-9.309358882;3.83E-16;4.83E-15;26.02235089;11754841_a_at
AHSA1;0.246003125;8.371355399;2.775180906;0.006321891;0.011238765;-3.575768628;11745762_x_at
AHSA2;-0.601169117;6.282922372;-2.410205467;0.017327498;0.02825796;-4.478633298;11730312_a_at
AHSG;-0.391852631;3.256869885;-4.986379998;1.91E-06;6.10E-06;4.09000388;11716357_a_at
AHSP;-0.449614293;3.20617994;-7.001066714;1.18E-10;6.92E-10;13.55343654;11718997_at
AICDA;-0.565494876;3.015792172;-8.483670115;3.96E-14;3.73E-13;21.43532337;11751774_a_at
AIDA;0.214370142;8.827184334;2.617700548;0.009890668;0.016954548;-3.979392115;11744946_x_at
AIF1;1.293604134;9.216300423;6.193968433;6.99E-09;3.19E-08;9.547795612;11731019_x_at
AIF1L;-0.874428835;5.613965533;-3.991666519;0.000108496;0.000263186;0.212945507;11754966_a_at
AIFM1;-0.489323678;7.640736908;-4.534964265;1.28E-05;3.61E-05;2.252647767;11718383_a_at
AIFM2;1.410993896;5.914955645;6.806520517;3.21E-10;1.78E-09;12.56595;11723707_a_at
AIFM3;-0.512146329;3.220570382;-5.516451649;1.77E-07;6.59E-07;6.395845582;11729660_a_at
AIG1;0.330494532;3.241620087;3.643681074;0.000385679;0.000853788;-0.986204335;11761518_a_at
AIM1;0.639457077;3.934401115;4.861757999;3.26E-06;1.01E-05;3.570586979;11719248_a_at
AIM1L;1.795138151;4.742348923;6.406894078;2.43E-09;1.19E-08;10.58028155;11731202_a_at
AIM2;1.412380775;5.317479445;3.135612677;0.002116145;0.004105596;-2.574051095;11730458_at
AIMP1;-0.372182792;7.083584274;-3.012926981;0.003104729;0.005846494;-2.926990049;11718123_at
AIMP2;0.82985806;7.010727191;5.986796897;1.92E-08;8.21E-08;8.561624966;11716562_at
AIP;0.341533395;6.781980024;3.680965406;0.000337982;0.000755995;-0.861936152;11715980_at
AIPL1;-0.370381091;3.038924588;-5.92398988;2.59E-08;1.09E-07;8.266404426;11727436_x_at
AIRE;-0.921207806;3.725615883;-8.843359557;5.31E-15;5.70E-14;23.42066489;11738648_a_at
AJAP1;-0.21441062;3.256949176;-1.245595582;0.215128467;0.272187296;-6.556342376;11737559_a_at
AK1;0.754970731;6.893167558;4.48700032;1.56E-05;4.33E-05;2.06477914;11716268_at
AK2;0.619742927;7.189459226;5.821723518;4.23E-08;1.72E-07;7.789569471;11720320_at
AK3;-0.669244949;7.315818084;-6.04644732;1.44E-08;6.26E-08;8.843645814;11748857_a_at
AK3L1;2.62531988;8.400026626;9.120582122;1.11E-15;1.32E-14;24.96482353;11731833_a_at
AK5;0.386843058;3.557832108;3.203323598;0.0017046;0.003364509;-2.374074217;11758511_s_at
AK7;0.54665488;3.939972087;3.168312254;0.001907075;0.003727797;-2.477933785;11733432_at
AKAP1;-0.227645437;8.15494832;-1.49506806;0.137293436;0.183188978;-6.218222334;11743985_s_at
AKAP10;0.419106876;3.371039595;4.92694243;2.47E-06;7.75E-06;3.841145436;11739360_a_at
AKAP11;0.471778219;9.2331216;4.977140052;1.98E-06;6.33E-06;4.051183569;11722672_s_at
AKAP12;1.676539843;9.537896898;8.092868783;3.42E-13;2.82E-12;19.30571675;11723804_a_at
AKAP13;-0.542687679;7.989201277;-3.568305593;0.000502193;0.001089209;-1.234268418;11722596_a_at
AKAP14;0.063430017;3.162459986;0.698757366;0.485938074;0.551171028;-7.085632976;11735674_a_at
AKAP2;1.957894581;7.506699861;11.19157334;7.76E-21;2.03E-19;36.72864388;11739979_a_at
AKAP3;-0.186393297;3.014162903;-3.874069589;0.000168056;0.000394975;-0.202036172;11727534_a_at
AKAP4;-0.144060326;2.966738271;-2.775332656;0.006319107;0.011234626;-3.575369552;11755937_a_at
AKAP5;0.962012546;3.572033603;6.775618879;3.77E-10;2.06E-09;12.41030489;11729077_at
AKAP6;0.042562913;2.743875801;0.976947636;0.330389509;0.395717225;-6.853047923;11735053_s_at
AKAP7;-1.762764035;3.616019396;-14.54586477;3.67E-29;3.97E-27;55.74624685;11741281_a_at
AKAP8;-0.278172765;7.759425747;-3.036076044;0.00289054;0.005469853;-2.861329898;11722750_s_at
AKAP8L;0.735991927;5.483032835;6.375613143;2.85E-09;1.37E-08;10.42744048;11730171_a_at
AKAP9;-1.084703548;6.421231113;-10.47986054;4.71E-19;9.38E-18;32.65749791;11760565_x_at
AKD1;0.477961254;4.272570745;3.729632752;0.000284081;0.000643207;-0.698184908;11729460_at
AKIRIN1;1.290260072;7.957430757;9.084125019;1.37E-15;1.60E-14;24.76112767;11751067_x_at
AKIRIN2;0.694561567;7.785496545;8.311780668;1.03E-13;9.13E-13;20.49482787;11756233_a_at
AKNA;1.428654942;5.122255475;6.472441439;1.75E-09;8.71E-09;10.90181043;11730935_a_at
AKNAD1;-0.128755879;2.691958584;-3.081721009;0.002507632;0.004799703;-2.730585605;11761098_at
AKR1A1;-0.77650216;8.792106635;-7.236336765;3.43E-11;2.17E-10;14.76429747;11716509_a_at
AKR1B1;0.467845689;8.309072347;3.686122848;0.000331842;0.000743034;-0.844665499;11715430_a_at
AKR1B10;2.783081038;7.945631965;4.692759516;6.67E-06;1.96E-05;2.880884269;11724488_at
AKR1B15;1.162388927;4.527218907;3.178723937;0.001844642;0.003616638;-2.447150106;11742379_x_at
AKR1C1;-0.106436452;7.324470002;-0.279784758;0.780082408;0.819788692;-7.290869771;11719172_x_at
AKR1C2;0.466784993;7.966175554;1.096302561;0.274950722;0.337099783;-6.729919512;11729101_a_at
AKR1C3;0.567336303;10.23363837;2.267377714;0.024999275;0.039451635;-4.800344152;11715711_a_at
AKR1C4;0.407113302;3.598289722;2.266626709;0.025046449;0.039517713;-4.801987866;11731677_at
AKR1CL1;-0.071202281;2.78279636;-1.692867116;0.092849415;0.129018914;-5.907922189;11735962_at
AKR1D1;-0.217381134;3.163481984;-4.203270541;4.83E-05;0.000123716;0.983912704;11735508_a_at
AKR1E2;-0.493862248;3.508545529;-6.70925041;5.29E-10;2.83E-09;12.07717403;11762256_at
AKR7A2;-0.454386872;8.483306971;-4.296787244;3.35E-05;8.80E-05;1.33431541;11756520_x_at
AKR7A3;-2.521906001;6.613940667;-6.163744274;8.11E-09;3.66E-08;9.402766285;11729411_x_at
AKR7L;-0.524350073;3.712567952;-3.080783222;0.002515003;0.004812877;-2.73328877;11735600_x_at
AKT1;-0.569926406;6.600269604;-8.316210002;1.00E-13;8.92E-13;20.51899033;11716087_s_at
AKT1S1;-0.577581273;4.373063529;-6.501536524;1.52E-09;7.59E-09;11.04506996;11752835_a_at
AKT2;-0.663228629;7.614013574;-6.661124862;6.76E-10;3.56E-09;11.83661137;11746138_s_at
AKT3;1.1160461;6.042401787;6.396379504;2.57E-09;1.25E-08;10.52886288;11759289_at
AKTIP;-0.150415129;2.868434387;-2.989145758;0.00333993;0.006257009;-2.993987608;11760648_at
ALAD;-1.126710902;7.452814994;-8.623649276;1.82E-14;1.80E-13;22.20530571;11745830_a_at
ALAS1;1.121717423;7.575241077;9.519488789;1.16E-16;1.59E-15;27.20452891;11733041_a_at
ALAS2;-0.634704798;3.233650122;-9.7647266;2.86E-17;4.32E-16;28.59006867;11758412_s_at
ALB;-5.396271942;5.483542217;-8.886437615;4.17E-15;4.55E-14;23.65986886;11747269_a_at
ALCAM;0.284606907;6.847494745;1.258376158;0.210486157;0.267046944;-6.540477433;11716183_a_at
ALDH16A1;-0.494465373;5.528806041;-6.250865351;5.28E-09;2.45E-08;9.821859611;11724313_a_at
ALDH18A1;-0.668831221;6.907005776;-6.168637627;7.92E-09;3.58E-08;9.426220456;11748467_a_at
ALDH1A1;-1.546368056;10.31077212;-5.537851829;1.60E-07;6.01E-07;6.492051704;11752548_a_at
